dest_room,bill_room,date,time,orders,menu_id,prefix_room,name,price,category,capacity,type
L36,L36,2016-01-07,11:10:00,1,15,L,tea,2.5,drink,50,conference_room_large
restaurant,L66,2016-03-17,18:44:00,2,9,L,steak 'n stuff,18.0,dinner,50,conference_room_large
restaurant,L66,2016-03-16,19:39:00,1,10,L,surf 'n turf,17.0,dinner,50,conference_room_large
restaurant,L43,2016-04-02,05:32:00,1,2,L,beer,3.5,alcoholic-drink,50,conference_room_large
restaurant,L26,2016-03-02,08:09:00,1,7,L,simple-lunch,5.0,lunch,50,conference_room_large
restaurant,L26,2016-03-02,01:25:00,4,7,L,simple-lunch,5.0,lunch,50,conference_room_large
S155,S155,2016-02-12,18:34:00,5,10,S,surf 'n turf,17.0,dinner,15,conference_room_small
restaurant,L57,2016-03-30,02:53:00,4,13,L,super soup,14.0,dinner,50,conference_room_large
restaurant,L57,2016-03-25,19:02:00,1,12,L,spareribs,17.0,dinner,50,conference_room_large
restaurant,L57,2016-03-27,11:46:00,2,2,L,beer,3.5,alcoholic-drink,50,conference_room_large
restaurant,L66,2016-03-29,09:25:00,5,15,L,tea,2.5,drink,50,conference_room_large
S125,S125,2016-02-08,23:48:00,5,6,S,deluxe-breakfast,12.0,breakfast,15,conference_room_small
restaurant,L42,2016-01-18,09:27:00,2,14,L,coffee,3.0,drink,50,conference_room_large
restaurant,S187,2016-01-09,09:24:00,2,7,S,simple-lunch,5.0,lunch,15,conference_room_small
S188,S188,2016-01-07,04:32:00,1,3,S,wine,3.5,alcoholic-drink,15,conference_room_small
restaurant,S189,2016-01-10,02:39:00,1,7,S,simple-lunch,5.0,lunch,15,conference_room_small
restaurant,L67,2016-03-06,15:09:00,3,2,L,beer,3.5,alcoholic-drink,50,conference_room_large
L67,L67,2016-03-08,03:09:00,1,4,L,simple-breakfast,5.0,breakfast,50,conference_room_large
restaurant,L67,2016-03-08,20:07:00,2,12,L,spareribs,17.0,dinner,50,conference_room_large
restaurant,L68,2016-03-03,05:03:00,2,12,L,spareribs,17.0,dinner,50,conference_room_large
restaurant,L68,2016-03-08,02:20:00,2,1,L,soft-drink,3.0,drink,50,conference_room_large
restaurant,L68,2016-03-03,17:54:00,2,12,L,spareribs,17.0,dinner,50,conference_room_large
L68,L68,2016-03-07,02:44:00,2,7,L,simple-lunch,5.0,lunch,50,conference_room_large
restaurant,S127,2016-02-14,02:59:00,4,12,S,spareribs,17.0,dinner,15,conference_room_small
S127,S127,2016-02-07,03:37:00,1,3,S,wine,3.5,alcoholic-drink,15,conference_room_small
restaurant,S127,2016-02-09,06:37:00,5,6,S,deluxe-breakfast,12.0,breakfast,15,conference_room_small
S128,S128,2016-02-14,00:47:00,1,7,S,simple-lunch,5.0,lunch,15,conference_room_small
S129,S129,2016-02-10,19:35:00,5,5,S,french-breakfast,7.0,breakfast,15,conference_room_small
restaurant,S131,2016-03-22,10:44:00,5,6,S,deluxe-breakfast,12.0,breakfast,15,conference_room_small
restaurant,S131,2016-02-07,21:42:00,3,4,S,simple-breakfast,5.0,breakfast,15,conference_room_small
restaurant,L57,2016-02-01,22:39:00,2,12,L,spareribs,17.0,dinner,50,conference_room_large
L57,L57,2016-02-08,02:53:00,2,12,L,spareribs,17.0,dinner,50,conference_room_large
restaurant,L57,2016-02-04,23:24:00,5,15,L,tea,2.5,drink,50,conference_room_large
L57,L57,2016-02-03,18:29:00,1,1,L,soft-drink,3.0,drink,50,conference_room_large
L57,L57,2016-02-09,19:27:00,4,1,L,soft-drink,3.0,drink,50,conference_room_large
L57,L57,2016-02-12,05:45:00,5,15,L,tea,2.5,drink,50,conference_room_large
L57,L57,2016-02-10,17:39:00,3,4,L,simple-breakfast,5.0,breakfast,50,conference_room_large
L57,L57,2016-02-08,15:01:00,1,9,L,steak 'n stuff,18.0,dinner,50,conference_room_large
restaurant,L44,2016-03-29,21:59:00,3,1,L,soft-drink,3.0,drink,50,conference_room_large
L44,L44,2016-03-25,20:03:00,5,11,L,vegetarian lasagna,16.0,dinner,50,conference_room_large
restaurant,L44,2016-03-31,23:23:00,1,4,L,simple-breakfast,5.0,breakfast,50,conference_room_large
L44,L44,2016-03-28,06:40:00,1,11,L,vegetarian lasagna,16.0,dinner,50,conference_room_large
restaurant,L44,2016-03-24,14:23:00,2,7,L,simple-lunch,5.0,lunch,50,conference_room_large
L66,L66,2016-01-13,02:55:00,5,13,L,super soup,14.0,dinner,50,conference_room_large
S116,S116,2016-02-29,23:08:00,4,15,S,tea,2.5,drink,15,conference_room_small
S118,S118,2016-02-26,06:15:00,2,0,S,water,2.5,drink,15,conference_room_small
restaurant,S119,2016-02-25,11:59:00,1,14,S,coffee,3.0,drink,15,conference_room_small
restaurant,L58,2016-02-24,05:01:00,2,13,L,super soup,14.0,dinner,50,conference_room_large
L58,L58,2016-02-21,15:57:00,3,9,L,steak 'n stuff,18.0,dinner,50,conference_room_large
restaurant,S133,2016-02-07,07:56:00,3,14,S,coffee,3.0,drink,15,conference_room_small
restaurant,S134,2016-02-06,08:30:00,5,5,S,french-breakfast,7.0,breakfast,15,conference_room_small
L25,L25,2016-01-02,01:40:00,3,8,L,deluxe-lunch,10.0,lunch,50,conference_room_large
L27,L27,2016-03-01,11:35:00,3,10,L,surf 'n turf,17.0,dinner,50,conference_room_large
L27,L27,2016-02-29,19:08:00,5,1,L,soft-drink,3.0,drink,50,conference_room_large
restaurant,L28,2016-03-03,03:22:00,4,6,L,deluxe-breakfast,12.0,breakfast,50,conference_room_large
L28,L28,2016-03-03,10:09:00,2,2,L,beer,3.5,alcoholic-drink,50,conference_room_large
restaurant,L56,2016-03-20,15:25:00,3,8,L,deluxe-lunch,10.0,lunch,50,conference_room_large
L56,L56,2016-03-23,00:51:00,1,10,L,surf 'n turf,17.0,dinner,50,conference_room_large
L56,L56,2016-03-20,22:37:00,2,2,L,beer,3.5,alcoholic-drink,50,conference_room_large
L65,L65,2016-01-23,17:02:00,1,8,L,deluxe-lunch,10.0,lunch,50,conference_room_large
L65,L65,2016-01-20,16:29:00,2,12,L,spareribs,17.0,dinner,50,conference_room_large
restaurant,L66,2016-01-20,23:58:00,3,6,L,deluxe-breakfast,12.0,breakfast,50,conference_room_large
S130,S130,2016-01-28,23:32:00,1,1,S,soft-drink,3.0,drink,15,conference_room_small
S131,S131,2016-01-30,06:44:00,2,0,S,water,2.5,drink,15,conference_room_small
S132,S132,2016-01-28,11:13:00,4,14,S,coffee,3.0,drink,15,conference_room_small
S143,S143,2016-02-04,02:43:00,3,4,S,simple-breakfast,5.0,breakfast,15,conference_room_small
restaurant,S144,2016-02-03,22:33:00,2,15,S,tea,2.5,drink,15,conference_room_small
restaurant,L37,2016-03-12,14:52:00,4,10,L,surf 'n turf,17.0,dinner,50,conference_room_large
restaurant,S110,2016-04-01,10:02:00,4,11,S,vegetarian lasagna,16.0,dinner,15,conference_room_small
restaurant,S131,2016-01-15,13:21:00,5,5,S,french-breakfast,7.0,breakfast,15,conference_room_small
restaurant,S168,2016-01-10,13:23:00,1,6,S,deluxe-breakfast,12.0,breakfast,15,conference_room_small
restaurant,S169,2016-01-10,05:43:00,2,7,S,simple-lunch,5.0,lunch,15,conference_room_small
S135,S135,2016-03-05,23:13:00,5,4,S,simple-breakfast,5.0,breakfast,15,conference_room_small
restaurant,S136,2016-03-06,14:31:00,1,2,S,beer,3.5,alcoholic-drink,15,conference_room_small
L67,L67,2016-01-24,14:17:00,4,5,L,french-breakfast,7.0,breakfast,50,conference_room_large
restaurant,S170,2016-01-11,18:08:00,5,9,S,steak 'n stuff,18.0,dinner,15,conference_room_small
S171,S171,2016-01-13,02:02:00,5,10,S,surf 'n turf,17.0,dinner,15,conference_room_small
restaurant,S87,2016-02-18,21:58:00,4,7,S,simple-lunch,5.0,lunch,15,conference_room_small
S88,S88,2016-02-16,12:38:00,3,15,S,tea,2.5,drink,15,conference_room_small
S90,S90,2016-02-18,02:00:00,3,9,S,steak 'n stuff,18.0,dinner,15,conference_room_small
restaurant,S91,2016-02-15,07:18:00,5,12,S,spareribs,17.0,dinner,15,conference_room_small
L45,L45,2016-04-07,22:50:00,1,3,L,wine,3.5,alcoholic-drink,50,conference_room_large
restaurant,L45,2016-04-06,19:02:00,5,4,L,simple-breakfast,5.0,breakfast,50,conference_room_large
L45,L45,2016-04-01,14:23:00,3,3,L,wine,3.5,alcoholic-drink,50,conference_room_large
restaurant,L45,2016-04-02,05:14:00,5,5,L,french-breakfast,7.0,breakfast,50,conference_room_large
restaurant,L46,2016-03-31,16:28:00,1,13,L,super soup,14.0,dinner,50,conference_room_large
restaurant,L46,2016-04-01,16:07:00,3,14,L,coffee,3.0,drink,50,conference_room_large
restaurant,L46,2016-03-30,22:29:00,4,15,L,tea,2.5,drink,50,conference_room_large
restaurant,L46,2016-03-30,21:31:00,2,15,L,tea,2.5,drink,50,conference_room_large
restaurant,S93,2016-02-16,18:43:00,2,3,S,wine,3.5,alcoholic-drink,15,conference_room_small
restaurant,L38,2016-01-06,15:41:00,3,14,L,coffee,3.0,drink,50,conference_room_large
restaurant,L38,2016-01-13,15:56:00,5,6,L,deluxe-breakfast,12.0,breakfast,50,conference_room_large
restaurant,S137,2016-03-07,15:28:00,1,2,S,beer,3.5,alcoholic-drink,15,conference_room_small
restaurant,S138,2016-03-07,16:24:00,3,8,S,deluxe-lunch,10.0,lunch,15,conference_room_small
restaurant,S29,2016-02-11,02:41:00,2,8,S,deluxe-lunch,10.0,lunch,15,conference_room_small
restaurant,L52,2016-02-27,09:11:00,1,6,L,deluxe-breakfast,12.0,breakfast,50,conference_room_large
restaurant,L52,2016-02-24,19:30:00,1,10,L,surf 'n turf,17.0,dinner,50,conference_room_large
L57,L57,2016-03-23,04:13:00,3,14,L,coffee,3.0,drink,50,conference_room_large
restaurant,L67,2016-01-13,21:39:00,5,1,L,soft-drink,3.0,drink,50,conference_room_large
restaurant,S198,2016-03-23,14:55:00,3,8,S,deluxe-lunch,10.0,lunch,15,conference_room_small
S199,S199,2016-03-22,04:26:00,5,12,S,spareribs,17.0,dinner,15,conference_room_small
S200,S200,2016-03-20,09:12:00,2,6,S,deluxe-breakfast,12.0,breakfast,15,conference_room_small
restaurant,L43,2016-03-26,12:29:00,5,15,L,tea,2.5,drink,50,conference_room_large
L49,L49,2016-03-27,17:36:00,3,15,L,tea,2.5,drink,50,conference_room_large
L49,L49,2016-03-27,18:09:00,2,13,L,super soup,14.0,dinner,50,conference_room_large
N123,N123,2016-02-19,17:06:00,1,10,N,surf 'n turf,17.0,dinner,1,normal_room
L68,L68,2016-01-24,01:58:00,1,4,L,simple-breakfast,5.0,breakfast,50,conference_room_large
restaurant,L68,2016-01-18,13:50:00,2,8,L,deluxe-lunch,10.0,lunch,50,conference_room_large
L68,L68,2016-01-15,04:12:00,2,15,L,tea,2.5,drink,50,conference_room_large
restaurant,L68,2016-01-20,05:48:00,2,10,L,surf 'n turf,17.0,dinner,50,conference_room_large
L68,L68,2016-01-23,23:16:00,4,15,L,tea,2.5,drink,50,conference_room_large
restaurant,L68,2016-01-18,21:17:00,2,8,L,deluxe-lunch,10.0,lunch,50,conference_room_large
S120,S120,2016-02-23,11:52:00,2,12,S,spareribs,17.0,dinner,15,conference_room_small
S120,S120,2016-02-21,20:30:00,2,6,S,deluxe-breakfast,12.0,breakfast,15,conference_room_small
restaurant,S121,2016-02-23,20:27:00,5,3,S,wine,3.5,alcoholic-drink,15,conference_room_small
S121,S121,2016-02-27,23:15:00,3,11,S,vegetarian lasagna,16.0,dinner,15,conference_room_small
restaurant,S122,2016-02-23,06:40:00,3,10,S,surf 'n turf,17.0,dinner,15,conference_room_small
restaurant,S122,2016-02-21,01:05:00,1,4,S,simple-breakfast,5.0,breakfast,15,conference_room_small
S205,S205,2016-03-24,06:01:00,5,0,S,water,2.5,drink,15,conference_room_small
restaurant,S206,2016-03-21,00:07:00,2,2,S,beer,3.5,alcoholic-drink,15,conference_room_small
restaurant,S206,2016-03-19,22:40:00,2,11,S,vegetarian lasagna,16.0,dinner,15,conference_room_small
S208,S208,2016-03-19,18:28:00,5,7,S,simple-lunch,5.0,lunch,15,conference_room_small
S208,S208,2016-03-19,13:54:00,3,7,S,simple-lunch,5.0,lunch,15,conference_room_small
restaurant,D81,2016-02-26,13:18:00,2,4,D,simple-breakfast,5.0,breakfast,3,double_room
restaurant,N127,2016-02-18,01:42:00,2,15,N,tea,2.5,drink,1,normal_room
restaurant,L46,2016-01-31,21:22:00,2,1,L,soft-drink,3.0,drink,50,conference_room_large
restaurant,L49,2016-01-29,18:22:00,4,11,L,vegetarian lasagna,16.0,dinner,50,conference_room_large
L49,L49,2016-01-31,16:51:00,5,15,L,tea,2.5,drink,50,conference_room_large
restaurant,L49,2016-01-29,06:48:00,3,6,L,deluxe-breakfast,12.0,breakfast,50,conference_room_large
L49,L49,2016-01-28,07:56:00,5,5,L,french-breakfast,7.0,breakfast,50,conference_room_large
restaurant,S140,2016-03-03,10:04:00,3,0,S,water,2.5,drink,15,conference_room_small
restaurant,S140,2016-03-03,19:41:00,2,10,S,surf 'n turf,17.0,dinner,15,conference_room_small
S141,S141,2016-03-05,12:09:00,3,2,S,beer,3.5,alcoholic-drink,15,conference_room_small
S141,S141,2016-03-02,22:55:00,3,12,S,spareribs,17.0,dinner,15,conference_room_small
S141,S141,2016-03-08,21:57:00,5,13,S,super soup,14.0,dinner,15,conference_room_small
restaurant,L38,2016-02-21,05:44:00,1,15,L,tea,2.5,drink,50,conference_room_large
L39,L39,2016-02-23,02:37:00,2,3,L,wine,3.5,alcoholic-drink,50,conference_room_large
restaurant,L39,2016-02-23,16:05:00,3,10,L,surf 'n turf,17.0,dinner,50,conference_room_large
restaurant,S127,2016-02-29,11:49:00,5,11,S,vegetarian lasagna,16.0,dinner,15,conference_room_small
S128,S128,2016-03-02,13:49:00,4,15,S,tea,2.5,drink,15,conference_room_small
S129,S129,2016-02-28,18:55:00,3,7,S,simple-lunch,5.0,lunch,15,conference_room_small
restaurant,S126,2016-01-26,23:31:00,5,5,S,french-breakfast,7.0,breakfast,15,conference_room_small
S128,S128,2016-01-25,18:26:00,2,3,S,wine,3.5,alcoholic-drink,15,conference_room_small
restaurant,S211,2016-03-24,17:06:00,5,9,S,steak 'n stuff,18.0,dinner,15,conference_room_small
S212,S212,2016-03-20,12:18:00,4,2,S,beer,3.5,alcoholic-drink,15,conference_room_small
D75,D75,2016-03-29,10:20:00,1,4,D,simple-breakfast,5.0,breakfast,3,double_room
L40,L40,2016-01-07,13:11:00,2,2,L,beer,3.5,alcoholic-drink,50,conference_room_large
restaurant,L40,2016-01-07,13:02:00,1,6,L,deluxe-breakfast,12.0,breakfast,50,conference_room_large
L40,L40,2016-01-09,07:39:00,5,8,L,deluxe-lunch,10.0,lunch,50,conference_room_large
L40,L40,2016-01-06,00:31:00,4,12,L,spareribs,17.0,dinner,50,conference_room_large
restaurant,L40,2016-01-11,18:55:00,5,10,L,surf 'n turf,17.0,dinner,50,conference_room_large
restaurant,L40,2016-01-09,05:56:00,2,8,L,deluxe-lunch,10.0,lunch,50,conference_room_large
L55,L55,2016-01-16,14:11:00,5,5,L,french-breakfast,7.0,breakfast,50,conference_room_large
restaurant,L55,2016-01-15,20:07:00,2,10,L,surf 'n turf,17.0,dinner,50,conference_room_large
restaurant,S80,2016-01-05,11:17:00,3,8,S,deluxe-lunch,10.0,lunch,15,conference_room_small
S81,S81,2016-01-08,00:31:00,4,14,S,coffee,3.0,drink,15,conference_room_small
L58,L58,2016-02-07,12:13:00,3,13,L,super soup,14.0,dinner,50,conference_room_large
restaurant,L58,2016-02-06,19:53:00,4,15,L,tea,2.5,drink,50,conference_room_large
restaurant,L58,2016-02-02,01:03:00,1,12,L,spareribs,17.0,dinner,50,conference_room_large
L58,L58,2016-02-03,07:22:00,4,12,L,spareribs,17.0,dinner,50,conference_room_large
restaurant,L59,2016-02-03,22:21:00,1,4,L,simple-breakfast,5.0,breakfast,50,conference_room_large
restaurant,L58,2016-03-19,19:20:00,4,1,L,soft-drink,3.0,drink,50,conference_room_large
restaurant,L58,2016-03-27,07:35:00,3,10,L,surf 'n turf,17.0,dinner,50,conference_room_large
L58,L58,2016-03-18,06:08:00,4,2,L,beer,3.5,alcoholic-drink,50,conference_room_large
restaurant,L58,2016-03-26,04:22:00,3,12,L,spareribs,17.0,dinner,50,conference_room_large
L58,L58,2016-03-21,11:23:00,2,12,L,spareribs,17.0,dinner,50,conference_room_large
restaurant,L58,2016-03-14,22:10:00,3,4,L,simple-breakfast,5.0,breakfast,50,conference_room_large
restaurant,L59,2016-03-28,02:13:00,4,9,L,steak 'n stuff,18.0,dinner,50,conference_room_large
restaurant,L59,2016-03-15,04:35:00,2,15,L,tea,2.5,drink,50,conference_room_large
restaurant,L59,2016-03-14,00:15:00,5,4,L,simple-breakfast,5.0,breakfast,50,conference_room_large
restaurant,L59,2016-03-16,22:17:00,3,0,L,water,2.5,drink,50,conference_room_large
restaurant,L59,2016-03-23,16:12:00,4,7,L,simple-lunch,5.0,lunch,50,conference_room_large
restaurant,L59,2016-03-13,14:36:00,2,11,L,vegetarian lasagna,16.0,dinner,50,conference_room_large
L59,L59,2016-03-19,10:51:00,5,6,L,deluxe-breakfast,12.0,breakfast,50,conference_room_large
L70,L70,2016-03-08,17:50:00,4,15,L,tea,2.5,drink,50,conference_room_large
restaurant,L70,2016-03-08,12:09:00,3,7,L,simple-lunch,5.0,lunch,50,conference_room_large
restaurant,L71,2016-03-05,04:18:00,4,1,L,soft-drink,3.0,drink,50,conference_room_large
N179,N179,2016-03-16,09:22:00,4,10,N,surf 'n turf,17.0,dinner,1,normal_room
restaurant,N181,2016-03-25,06:04:00,1,11,N,vegetarian lasagna,16.0,dinner,1,normal_room
restaurant,S173,2016-01-16,20:38:00,4,14,S,coffee,3.0,drink,15,conference_room_small
restaurant,S173,2016-01-11,13:22:00,4,8,S,deluxe-lunch,10.0,lunch,15,conference_room_small
S173,S173,2016-01-19,21:13:00,1,2,S,beer,3.5,alcoholic-drink,15,conference_room_small
restaurant,S174,2016-01-18,08:04:00,5,15,S,tea,2.5,drink,15,conference_room_small
restaurant,S174,2016-01-11,08:55:00,3,14,S,coffee,3.0,drink,15,conference_room_small
S174,S174,2016-01-18,14:21:00,5,15,S,tea,2.5,drink,15,conference_room_small
S175,S175,2016-01-10,03:32:00,5,2,S,beer,3.5,alcoholic-drink,15,conference_room_small
restaurant,S175,2016-01-12,03:33:00,2,4,S,simple-breakfast,5.0,breakfast,15,conference_room_small
restaurant,S175,2016-01-11,13:15:00,2,4,S,simple-breakfast,5.0,breakfast,15,conference_room_small
L54,L54,2016-01-21,00:45:00,5,3,L,wine,3.5,alcoholic-drink,50,conference_room_large
restaurant,L25,2016-02-20,21:22:00,4,10,L,surf 'n turf,17.0,dinner,50,conference_room_large
restaurant,L72,2016-03-03,18:26:00,2,6,L,deluxe-breakfast,12.0,breakfast,50,conference_room_large
L72,L72,2016-03-09,08:52:00,4,12,L,spareribs,17.0,dinner,50,conference_room_large
L72,L72,2016-03-02,18:42:00,2,14,L,coffee,3.0,drink,50,conference_room_large
L72,L72,2016-03-01,14:42:00,5,14,L,coffee,3.0,drink,50,conference_room_large
L72,L72,2016-03-04,05:27:00,1,9,L,steak 'n stuff,18.0,dinner,50,conference_room_large
L72,L72,2016-03-03,00:51:00,2,13,L,super soup,14.0,dinner,50,conference_room_large
restaurant,L56,2016-01-13,19:03:00,2,8,L,deluxe-lunch,10.0,lunch,50,conference_room_large
restaurant,L56,2016-01-09,06:26:00,1,11,L,vegetarian lasagna,16.0,dinner,50,conference_room_large
restaurant,L56,2016-01-14,11:37:00,5,11,L,vegetarian lasagna,16.0,dinner,50,conference_room_large
restaurant,D85,2016-02-09,01:52:00,5,4,D,simple-breakfast,5.0,breakfast,3,double_room
D85,D85,2016-02-22,02:51:00,1,15,D,tea,2.5,drink,3,double_room
D86,D86,2016-02-20,12:28:00,1,9,D,steak 'n stuff,18.0,dinner,3,double_room
N111,N111,2016-01-25,02:10:00,5,7,N,simple-lunch,5.0,lunch,1,normal_room
restaurant,N112,2016-01-29,14:58:00,2,12,N,spareribs,17.0,dinner,1,normal_room
N113,N113,2016-01-25,16:33:00,5,2,N,beer,3.5,alcoholic-drink,1,normal_room
restaurant,L60,2016-03-10,20:35:00,5,13,L,super soup,14.0,dinner,50,conference_room_large
restaurant,L61,2016-03-10,15:11:00,3,10,L,surf 'n turf,17.0,dinner,50,conference_room_large
restaurant,L47,2016-04-06,01:26:00,5,14,L,coffee,3.0,drink,50,conference_room_large
L47,L47,2016-04-04,12:34:00,2,14,L,coffee,3.0,drink,50,conference_room_large
L48,L48,2016-04-04,18:30:00,4,13,L,super soup,14.0,dinner,50,conference_room_large
L48,L48,2016-03-31,22:02:00,2,5,L,french-breakfast,7.0,breakfast,50,conference_room_large
restaurant,L48,2016-04-04,06:35:00,5,7,L,simple-lunch,5.0,lunch,50,conference_room_large
restaurant,S136,2016-02-05,06:40:00,4,13,S,super soup,14.0,dinner,15,conference_room_small
restaurant,S132,2016-01-19,14:46:00,1,6,S,deluxe-breakfast,12.0,breakfast,15,conference_room_small
S137,S137,2016-01-22,20:27:00,1,14,S,coffee,3.0,drink,15,conference_room_small
restaurant,L50,2016-02-02,16:12:00,5,8,L,deluxe-lunch,10.0,lunch,50,conference_room_large
restaurant,L50,2016-02-02,18:37:00,3,0,L,water,2.5,drink,50,conference_room_large
restaurant,L50,2016-02-16,19:56:00,2,13,L,super soup,14.0,dinner,50,conference_room_large
restaurant,L50,2016-02-16,21:02:00,4,9,L,steak 'n stuff,18.0,dinner,50,conference_room_large
restaurant,L50,2016-02-15,23:35:00,2,1,L,soft-drink,3.0,drink,50,conference_room_large
restaurant,D64,2016-03-08,19:19:00,5,2,D,beer,3.5,alcoholic-drink,3,double_room
D65,D65,2016-03-03,00:44:00,3,10,D,surf 'n turf,17.0,dinner,3,double_room
L53,L53,2016-01-28,18:51:00,1,3,L,wine,3.5,alcoholic-drink,50,conference_room_large
restaurant,L53,2016-01-28,15:09:00,3,5,L,french-breakfast,7.0,breakfast,50,conference_room_large
L42,L42,2016-02-28,10:00:00,4,15,L,tea,2.5,drink,50,conference_room_large
restaurant,L43,2016-02-29,13:16:00,5,9,L,steak 'n stuff,18.0,dinner,50,conference_room_large
L60,L60,2016-01-14,15:33:00,3,2,L,beer,3.5,alcoholic-drink,50,conference_room_large
restaurant,L65,2016-01-15,07:05:00,1,13,L,super soup,14.0,dinner,50,conference_room_large
L68,L68,2016-03-17,23:13:00,3,2,L,beer,3.5,alcoholic-drink,50,conference_room_large
restaurant,L68,2016-03-17,13:11:00,1,4,L,simple-breakfast,5.0,breakfast,50,conference_room_large
restaurant,L69,2016-03-14,12:41:00,3,9,L,steak 'n stuff,18.0,dinner,50,conference_room_large
restaurant,L73,2016-03-05,00:27:00,2,5,L,french-breakfast,7.0,breakfast,50,conference_room_large
restaurant,L74,2016-03-02,18:02:00,3,2,L,beer,3.5,alcoholic-drink,50,conference_room_large
restaurant,L74,2016-03-03,17:17:00,3,14,L,coffee,3.0,drink,50,conference_room_large
restaurant,L74,2016-03-06,06:48:00,1,8,L,deluxe-lunch,10.0,lunch,50,conference_room_large
L60,L60,2016-03-20,03:47:00,3,9,L,steak 'n stuff,18.0,dinner,50,conference_room_large
restaurant,L60,2016-03-20,07:20:00,5,13,L,super soup,14.0,dinner,50,conference_room_large
